shortcode,head_image_url,music_title,music_artist
DDdLLaTBXPb,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/469732907_18480805159012619_8294548738677851780_n.jpg?stp=dst-jpg_e35_s1080x1080_tt6&cb=30a688f7-fa102a98&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTQ0MC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QGBlqXpaanDhicst11n5x4GYWBNMyPOWegprHsaIZYk9wAE6dGqqHdiKvx4onbvgzo&_nc_ohc=TtI1cWsEjQEQ7kNvwH6HlwX&_nc_gid=SLt9FtMhQEigimjRSHCzng&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzUyMTAxOTYzODU5MzIxNjEzMA%3D%3D.3-ccb7-5-cb30a688f7-fa102a98&oh=00_AfFBaqMB2nQbzljs6iHDc0VQIwDblzuAc0uyTxqJDb0PpA&oe=6804FFAB&_nc_sid=fc8dfb,Drew Barrymore,Bryce Vine
DDajQBJy9td,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/469722354_18480614077012619_7544028081239217068_n.jpg?stp=dst-jpg_e35_s1080x1080_tt6&cb=30a688f7-fa102a98&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTAzNC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QGkejzcZUrH0vcTFDobx7ZDZR0ASO9LqWHbAlOzof3mgUXhaF9rqlH4qCISlVTY_jE&_nc_ohc=NBsGzSa-KVwQ7kNvwEZJ4Is&_nc_gid=-3pbiESg2I9jwM5dfAESMQ&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzUyMDI4MTA3MTkyNzkyNjQwOQ%3D%3D.3-ccb7-5-cb30a688f7-fa102a98&oh=00_AfFwsX5oJgQuLoSxKZCmd9Ql3DK12SPFNtP7cpr4lDF3Uw&oe=6804FABF&_nc_sid=fc8dfb,1 0 0 . m i l ‘,"J. Cole, Bas"
DDVbUGBSXdR,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/469512671_18480243802012619_6389813548345679926_n.jpg?stp=dst-jpg_e35_s1080x1080_tt6&cb=30a688f7-fa102a98&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4ODQxLnNkci5mNzU3NjEuZGVmYXVsdF9pbWFnZSJ9&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QEld1BgRfneEsPtm2eU7tKIaZ3IvOJQRDNDjpRDDuk6C8ownFSY35DVvuD4lOTVbAE&_nc_ohc=nDeGYeFIyfYQ7kNvwGkr7E4&_nc_gid=4cL1pJaROH5gfpHFg9HrSw&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzUxODgzODc5ODcwNjg2MjI4Nw%3D%3D.3-ccb7-5-cb30a688f7-fa102a98&oh=00_AfHhZinmqdWPNqku66Jo5SNCqZ2gS1nZgeeDwUU7uEFanw&oe=6804E3CA&_nc_sid=fc8dfb,,
DC5GJdeypbP,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/468722720_18478117060012619_749755247013350626_n.jpg?stp=dst-jpg_e35_tt6&cb=30a688f7-fa102a98&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjgzM3gxMDQwLnNkci5mNzU3NjEuZGVmYXVsdF9pbWFnZSJ9&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QHGB7GQEO_h_z4bXB76nDnqYBTav4CzVlE-mAwYIcb43xouXrIsqsmkIEIfzFteCOo&_nc_ohc=gFgiLE6dvQkQ7kNvwGXMVxH&_nc_gid=kmjEpm_-7plZCq49Yhp5RQ&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzUxMDg2NDQwNDM4MjY0MDE1MA%3D%3D.3-ccb7-5-cb30a688f7-fa102a98&oh=00_AfEz2G6HWD1XOnDVivDLPzsxnvDI1-YYQeFN7qRpsJdCng&oe=6804F79B&_nc_sid=fc8dfb,One Last Breath,Creed
DC2i_BeSqJx,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/468582064_18477932218012619_1552739387376637275_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&cb=30a688f7-fa102a98&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjEyMDB4MTQ5Ni5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QFqspczXC2fAOVK83KfmD17cKdvuKLDz1D9h8nA9kx7gvkmIg-jQnTmIxSud2EYPSg&_nc_ohc=0kWI1QMy0xQQ7kNvwHvqu59&_nc_gid=bPD8r6ITMv0pllZvKg-W0A&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzUxMDE0NjgwOTc0NDQ5NjczOQ%3D%3D.3-ccb7-5-cb30a688f7-fa102a98&oh=00_AfHzSirCZtJu--xQEeoKlTJKyABwQTT3zjNppaWAf0lo4g&oe=6804E596&_nc_sid=fc8dfb,Active,BigXthaPlug
DCpNPetSnM_,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/467128599_18476860789012619_1169169049577036013_n.jpg?stp=dst-jpg_e35_s1080x1080_tt6&cb=30a688f7-fa102a98&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTA4Ni5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QFYHUfCNpZEBMq1k2FhAjGdKNkpznBtpI-9MPWq_uHeLIg3Xkv77fU6ZalylqajKWo&_nc_ohc=na7mgwBqIbkQ7kNvwGPPGcD&_nc_gid=-DsjhQSQCBSRKi8YCuRu5w&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzUwNjM5MjAwODM2MzY2ODI1Mg%3D%3D.3-ccb7-5-cb30a688f7-fa102a98&oh=00_AfHHPjxa2XKDUkJnfk2HjzGDLH2LVgFouSRTiNRuMbSUeA&oe=6804ED31&_nc_sid=fc8dfb,Good News,Shaboozey
DCm0598T2xE,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/467898868_18476678764012619_8878828193588996361_n.jpg?stp=dst-jpg_e35_tt6&cb=30a688f7-fa102a98&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjEwODB4MTA4MC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QGj8QT_en8EJ7Uz_tPBqG4ZrNC08gyHdZeZHKigVF3QPhmxU6MhTRuUet-urD0CwmM&_nc_ohc=2JihAAvDlAsQ7kNvwHV0EUX&_nc_gid=QbNF_AEunu82fiqGfmchAg&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzUwNTcyMjAzMDk1NDM5NDYxMQ%3D%3D.3-ccb7-5-cb30a688f7-fa102a98&oh=00_AfE0IoUm3NQNlc6I_R9OModX6hyAZhKXRgOfVloL_GjBwg&oe=6804E17B&_nc_sid=fc8dfb,Cry Little Sister Original Demo,G Tom Mac Aka Gerard McMahon
DCkemU9ST3w,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/467742170_18476520229012619_1645548007056685751_n.jpg?stp=dst-jpg_e35_s1080x1080_tt6&cb=30a688f7-fa102a98&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTQ0MC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QGSOzWeeEv2PqiqxNwVI3eDC6cnuDL3IhUc8NYKxg8TNCUSC5D2p8gQqDFFMwdx1z4&_nc_ohc=jx9qHuHfDNMQ7kNvwE6c5jU&_nc_gid=67HBX2qHmWUI2eYS5hi1Iw&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzUwNTA2MDk3MzMxMDk5NzUwNA%3D%3D.3-ccb7-5-cb30a688f7-fa102a98&oh=00_AfF-Des5usm6EsdWuZG_5uN6lPEtK1Bx8dnO50yvothk2g&oe=6804EAD7&_nc_sid=fc8dfb,Rebel Yell,Billy Idol
DCfODrGzQph,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/467323664_18476112703012619_2963880364649137429_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&cb=30a688f7-fa102a98&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QEbLzstgb7xqzXrzDKaMqOsg0XJYMhUjVBYyWupoNrAwFz914j7IELUOql5e31j_Rg&_nc_ohc=Q1Y__as7BA8Q7kNvwGaN4kD&_nc_gid=USKEF_phwwUFRqY9V88odw&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzUwMzU4MDg1MTIzNjI5NTkxNA%3D%3D.3-ccb7-5-cb30a688f7-fa102a98&oh=00_AfHn8h16UvLm8sMMiA8t4bJG0QXpXaf7Z63UN4mO9Br3xg&oe=6804E0ED&_nc_sid=fc8dfb,For What It's Worth,Buffalo Springfield
DCZvbzVSKzl,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/466789152_18475675261012619_1762777856499271247_n.jpg?stp=dst-jpg_e35_tt6&cb=30a688f7-fa102a98&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjk1MHgxMTg3LnNkci5mNzU3NjEuZGVmYXVsdF9pbWFnZSJ9&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QFWOL9cN92Z8_tWGMFZ_sYVNKczdL-vR2g5AD7KkjquJEXfV1_6G6ucDlrPxGCCm90&_nc_ohc=R1XcyiJIU2EQ7kNvwGTTEV8&_nc_gid=U3AsNNmdVqgBh3oFn6AeaA&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzUwMjAzODc5NTU5ODY2MTA1MA%3D%3D.3-ccb7-5-cb30a688f7-fa102a98&oh=00_AfFJ483rERvyjdivurg-I0HPwsqidehpeZ6t28fDPEULWw&oe=6804F425&_nc_sid=fc8dfb,,
DCU9JD2zGXZ,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/466796983_18475296325012619_7370297301808705235_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&cb=30a688f7-fa102a98&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QFCR44Y8ZILVoHxug6kcYtzusL6Dag5fzXKAT5HtwwC9_xX5wD17iGeEma8QRecdFg&_nc_ohc=eTSIrIYfKCMQ7kNvwGzM_4j&_nc_gid=ZaF8jq0jNT60yatSMqm0vg&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzUwMDY5MTcwNDk2ODU3ODUyNg%3D%3D.3-ccb7-5-cb30a688f7-fa102a98&oh=00_AfE8JVnaTeJTDibpzRoeDmKgn9jFq86KQLdE6S-GAOhMNg&oe=6804E938&_nc_sid=fc8dfb,I'm Still Fine,The Red Clay Strays
DCC-gEnTCm3,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/465951920_18473935660012619_5483796731739940853_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&cb=30a688f7-fa102a98&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQuaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QGFlYCkiBBYkmI3-fSWe4smtRBIkcMULbS5W6wW0C0Gd55osCnI-q18Ud7dKdL3i2Y&_nc_ohc=OwqX7bGnuHUQ7kNvwEJykzh&_nc_gid=7-ZJezsZ77qA5r4wEO41pg&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzQ5NTYzMTE0MzY1NDE0MDM0Mw%3D%3D.3-ccb7-5-cb30a688f7-fa102a98&oh=00_AfFuMQSiACAR9RSFFP29dPYEwMAoNHHs8k6x2FOTLLAglw&oe=680500D5&_nc_sid=fc8dfb,Laugh Now Cry Later (feat. Lil Durk),Drake
DB4BqLMPzO6,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/465477199_18473043262012619_4645916835233548926_n.jpg?stp=dst-jpg_e35_s1080x1080_tt6&cb=30a688f7-fa102a98&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4OTU0LnNkci5mNzU3NjEuZGVmYXVsdF9pbWFnZSJ9&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QFzjyAMbOP59sJOUtyyRsiaxC4J2lRPG5z9nFIH76PAl2inPMedK_mzkSpwDJW9sMU&_nc_ohc=c9s5gsuzXgQQ7kNvwHy29M4&_nc_gid=njM2u2VYWNOmWOuRYrNrxg&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzQ5MjU0ODc5ODM3MzAxMjUzNQ%3D%3D.3-ccb7-5-cb30a688f7-fa102a98&oh=00_AfGK4iyF7f8j0PYrKqC3HyaS13WFXUUmjI-wXw63ozPz0A&oe=6804EF43&_nc_sid=fc8dfb,People Are Strange (New Stereo Mix),The Doors
DBe0g6sTJmK,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/464375477_18470973394012619_945535261919756853_n.jpg?stp=dst-jpg_e35_s1080x1080_tt6&cb=30a688f7-fa102a98&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTQ0MC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QGPANGcDx4qqfRz0EgETXpjKMyQFUDsYYnS9vXSy17bXunOs7GvpFNebDqyLx1zqgk&_nc_ohc=qoGst4ef7M4Q7kNvwEjjc0J&_nc_gid=GcDFR8dg4KY51KNhXKhzsQ&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzQ4NTQ1NDEwMjIyMDkzMzg1OA%3D%3D.3-ccb7-5-cb30a688f7-fa102a98&oh=00_AfH0A8JJx8vSQ8-wzcK5wuw9Zzq26czyIALS8_MdTbcmWQ&oe=6804F611&_nc_sid=fc8dfb,ITALY,Russ
DBRbWvRP8gw,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/463794224_18469883860012619_512906664727662551_n.jpg?stp=dst-jpg_e35_s1080x1080_tt6&cb=30a688f7-fa102a98&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4OTU5LnNkci5mNzU3NjEuZGVmYXVsdF9pbWFnZSJ9&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QFCuVpsT3bIXjTwbro4VynpcdXtba3JA0tanqbmg_DZf6_gy4ySp1t15L_dHCzBohA&_nc_ohc=Pw0SuAj96BEQ7kNvwHL6zpD&_nc_gid=b6xt6kbaR6bPijzyJnCNEA&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzQ4MTY4NDI3NDA1NzIyMzYzNA%3D%3D.3-ccb7-5-cb30a688f7-fa102a98&oh=00_AfG5F-udnsAyyhV9VrmmEzINF6xfWgc_zwo1-mOrmHAucQ&oe=6804E1DD&_nc_sid=fc8dfb,Band On The Run,"Paul McCartney, Wings"
DBMjcPGzV8P,https://scontent-lax3-2.cdninstagram.com/v/t51.2885-15/463409843_18469512598012619_1800338825607968982_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&cb=30a688f7-fa102a98&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QFy-chkarB9_yXgdb9OxwCZ2o94dTg0Y08sKyMGQddERLmRPtzUK8qw5zRkrC4Wy1M&_nc_ohc=Wn9N4LrTw6EQ7kNvwGvZxgj&_nc_gid=ldYwJd9sshnmVzsGjQRswQ&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzQ4MDMxMjQ3MzMzMTkxMjYwNA%3D%3D.3-ccb7-5-cb30a688f7-fa102a98&oh=00_AfEooWWxnI5ST4HHZ5r7rWtLXxxwk1HpUtJbvCMtxqKOxg&oe=680500D7&_nc_sid=fc8dfb,BABY I'M BACK,The Kid LAROI
DAvw4LPvDyY,https://scontent-lax3-2.cdninstagram.com/v/t39.30808-6/472303428_18485344057012619_8196002304334438696_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&cb=30a688f7-fa102a98&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTc5OS5zZHIuZjMwODA4LmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QHNFL3uo-HsEk_bd_EkiBX1Y1FQ29ns_NgN25-_COruquVzI2ZqYnHDUxCimZ8q30Y&_nc_ohc=E15qXZnncVEQ7kNvwEiwsHy&_nc_gid=2KMkzoGjakN0676pI889Lg&edm=ALQROFkAAAAA&ccb=7-5&ig_cache_key=MzQ3MjIwODc5NDUwMTMwNjQ1NA%3D%3D.3-ccb7-5-cb30a688f7-fa102a98&oh=00_AfEXtqPL2PJLyzIZGGUg0OP8oIxxTZ1DhKc2_ftGXCXOpw&oe=68050B79&_nc_sid=fc8dfb,Ni**as In Paris,"JAY Z, Kanye West"
DAoOKzHPhmn,https://scontent-lax3-2.cdninstagram.com/v/t39.30808-6/472333299_18485342791012619_512448878605408832_n.jpg?stp=dst-jpg_e35_s1080x1080_tt6&cb=30a688f7-fa102a98&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTQ0MC5zZHIuZjMwODA4LmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QHYXMPt5pztNQleBRRmEPYGDdtWBRU61zcQ8sUVPKAal5de1awPmQSyY4rKbXE0BEY&_nc_ohc=O5W_QIEy74EQ7kNvwELVVmN&_nc_gid=W4HbA16ssKXtk8rt6fMhGw&edm=ALQROFkAAAAA&ccb=7-5&ig_cache_key=MzQ3MDA4NTgyMjI5ODk0MTQxMw%3D%3D.3-ccb7-5-cb30a688f7-fa102a98&oh=00_AfEavwPLgffLgefgrwkMMC3yq6uPdhsTY30pwJD5udaTfw&oe=6804FCDA&_nc_sid=fc8dfb,Here Comes The Sun,The Beatles
DAeQGdoRwoT,https://scontent-lax3-2.cdninstagram.com/v/t39.30808-6/472314612_18485341099012619_679693737452697161_n.jpg?stp=dst-jpg_e35_s1080x1080_tt6&cb=30a688f7-fa102a98&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4OTY0LnNkci5mMzA4MDguZGVmYXVsdF9pbWFnZSJ9&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QHrieuuojnoa4kXiiA14dWRuIsL4uN_sEfua6cT4OfQD6_7-2Us5CTBY6ikYXk40wA&_nc_ohc=8-QOvUOMtAkQ7kNvwGPVOKb&_nc_gid=U9eGgktS69YWebbMEJV8Og&edm=ALQROFkAAAAA&ccb=7-5&ig_cache_key=MzQ2NzI3OTU2NTUxMTIxNjQyNA%3D%3D.3-ccb7-5-cb30a688f7-fa102a98&oh=00_AfGAatZdP7yNko5PVIJE3BW06zdiO7sjSjvbXlLHgmkeTA&oe=6804F62C&_nc_sid=fc8dfb,Goodbye Yellow Brick Road,Elton John
DAZUiRzBzOJ,https://scontent-lax3-2.cdninstagram.com/v/t39.30808-6/472311657_18485339851012619_3722872064174961503_n.jpg?stp=dst-jpg_e35_s1080x1080_tt6&cb=30a688f7-fa102a98&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4ODcwLnNkci5mMzA4MDguZGVmYXVsdF9pbWFnZSJ9&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QGagee9l386XPt_d4kc_XEVF_YVuQOXQXyoH5IlY-bbX_I6pgvizZigTXJk77gBTgw&_nc_ohc=0GfXPsarUwcQ7kNvwH8wvf8&_nc_gid=3CAkqdZxU_9WK2EdTI4Gqw&edm=ALQROFkAAAAA&ccb=7-5&ig_cache_key=MzQ2NTg5MTY4NjkzMTMyMjY0Ng%3D%3D.3-ccb7-5-cb30a688f7-fa102a98&oh=00_AfFJKkV_MmxDP5tkBoujLvzlnWII-BQVSqIKint-TJ6mVA&oe=6805067A&_nc_sid=fc8dfb,London Calling,The Clash
DIaGDmGSKMW,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/491470074_18460467481077956_2668897573511971075_n.jpg?se=-1&stp=dst-jpegr_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5oZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QGkO0pwr2dXfEPvl81zJb-5F4BGvqnJ4uNrRowMhRfpV03bxuiQcigsbjovmisafG8&_nc_ohc=NAVD459hTv4Q7kNvwESe9s4&_nc_gid=qcuJ-eagvI7xWaVzPsuSmQ&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzYxMDIyNDY2ODkyNzgwMzAzOA%3D%3D.3-ccb7-5&oh=00_AfFcWtGxN6FaCXze5r_7uGxVgtMvxu64RZD1hpr-0b-uMQ&oe=680797E7&_nc_sid=fc8dfb,Move,"Adam Port, Stryv, Keinemusik, Orso, Malachiii"
DIRZb8Dx-D_,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/489525090_18459797704077956_6018273429634458772_n.jpg?se=-1&stp=dst-jpegr_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5oZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QHbd2PlUKrjFTbn7JD8MIwHrKwzQh4-_OCspGTYaylTGNuUdMduorKpAaDbnPpcuh4&_nc_ohc=wS41wt8WXgUQ7kNvwHP0tat&_nc_gid=hb8Cqk51AgtGZKjhloVVVg&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzYwNzc3NjYzMzEzMTc1MDUyMw%3D%3D.3-ccb7-5&oh=00_AfEiaNyVJJMb3QE2yxj0HGblU_ZTA5XuxPssD-QzdWp2lw&oe=6807A7A2&_nc_sid=fc8dfb,2 Stings,"Westside Gunn, MF DOOM"
DH_YwciRnhI,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/487803629_18458473030077956_1717350614502281696_n.jpg?se=-1&stp=dst-jpegr_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5oZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QHSb6OtjfquunAuuOBjd-D4FgSG7gZYCLMMds72DLxKWoZIX_WVVNR3LaA7BywlhiU&_nc_ohc=HqC4CJpxibsQ7kNvwEo6-OF&_nc_gid=3ssKrzqSs5PODragIMlhqw&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzYwMjcwNzA5OTg5OTM4OTg0NA%3D%3D.3-ccb7-5&oh=00_AfGVrgr6MfjrVfojQsyiPF8OWe-YKSmiSH-icULdFmaRgA&oe=6807745A&_nc_sid=fc8dfb,Selah (Album Version),Lauryn Hill
DHyxeh1xajn,https://scontent-lax3-1.cdninstagram.com/v/t51.2885-15/486829062_18457497622077956_5497656160334949274_n.jpg?stp=dst-jpg_e35_p1080x1080_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0uaW1hZ2VfdXJsZ2VuLjE0NDB4MTgwMC5zZHIuZjc1NzYxLmRlZmF1bHRfaW1hZ2UifQ&_nc_ht=scontent-lax3-1.cdninstagram.com&_nc_cat=108&_nc_oc=Q6cZ2QG2xR7xsqY2lwNosGj4T03lvge-FQQUJDjPYVzQMHsJjNhRMdAstH08up8sRbPAsJ4&_nc_ohc=8C6Ko_A2b88Q7kNvwEjYfLg&_nc_gid=a38elgcwXKNzmEc3JP2Fgg&edm=ALQROFkBAAAA&ccb=7-5&ig_cache_key=MzU5OTE1NjY0NjE4Mzk0MDYyNA%3D%3D.3-ccb7-5&oh=00_AfF9SRxUpIS5z7kRwaoj0yoLvtWsbgvSENbdMR_xwbxXdQ&oe=680782FF&_nc_sid=fc8dfb,I Hope You Find Your Way Home,"Tyler, The Creator"
